6.66835542036576E-05
0.0017378089
0.0080481741
0.2219435656
1.6958543849
6.4615317546
26.2873508388
50.4640683083
1038.9399352058
3559.8397724451
11497.9913160741
61244.227714341
197013.52365507
1208940.05300243
3953903.16554733
15779774.805097
90376459.8473638
249247410.538508
818564876.836091
3023866952.65402
8783761062.56167
20156115244.9556
51347905344.684
160139937340.257
394385068463.994
628518544509.097
1275351592680.66
3354940369744.43
6178148346004.69
9771475329060.3
18251175398751.6
41392838207663.1
71380638707322.2
106489105726385
144726728977382
278678591845213
434861997745957
537787667882824
740713599789939
1297643745593953
1.54117233201247E+015
1883348834830425
2.92442672819207E+015
4.08491011313106E+015
4.44058892667554E+015
6523666950116856
1.08213479476306E+016
1.37191684988906E+016
1.44925593820772E+016
1.83223492188273E+016
2.52770133303478E+016
2.87879539171602E+016
2.8616330798659E+016
3.25682560886249E+016
4.30392723834201E+016
5.51618500269926E+016
5.86657127490366E+016
6.4340886680264E+016
6.30514215433289E+016
6.7472323333777E+016
7.94930295617141E+016
1.02443635328271E+017
1.29821641835074E+017
1.31846223269482E+017
1.46658351769678E+017
1.55715541923814E+017
1.69115107828199E+017
1.69764021169561E+017
1.89192734788279E+017
2.06766781033417E+017
2.1605484247774E+017
1.8801592650458E+017
1.96426755577267E+017
2.39564780786547E+017
2.73805940050184E+017
2.91611426432392E+017
2.81649281430603E+017
2.98077453587632E+017
3.28719498480424E+017
3.15064933116695E+017
3.30668176611151E+017
3.95689011509232E+017
4.04369791149629E+017
3.85885816422136E+017
3.59902174444901E+017
3.52441042796012E+017
3.45133902529244E+017
4.04864612428006E+017
4.49136732064258E+017
4.62636852981976E+017
4.56363705192737E+017
5.31490155324397E+017
6.2558659188629E+017
6.69312945726772E+017
6.55259356927155E+017
6.34152897383848E+017
5.79823514499152E+017
6.14574823702773E+017
6.99496162750215E+017
7.77573468336975E+017
7.83089219153447E+017
7.12085549738662E+017
6.7087294538043E+017
6.97652394080207E+017
7.29072223820811E+017
7.35124729495688E+017
7.19885900389977E+017
6.83696264357344E+017
6.97718289705965E+017
7.49481468378053E+017
7.8228930968568E+017
7.65300999539486E+017
7.02268360011413E+017
6.47328171492536E+017
6.34141444935521E+017
6.80462319481727E+017
7.38641033855552E+017
7.75790838121883E+017
7.91066919147426E+017
8.10879503731938E+017
8.58868181967373E+017
8.58262863440302E+017
8.09192193125229E+017
8.06871675392006E+017
8.42468678686485E+017
8.75304207231827E+017
8.89048630267044E+017
8.40543836750409E+017
7.24599778461826E+017
6.99015235431127E+017
7.97131179313224E+017
8.51055648931464E+017
8.3218714881256E+017
8.48722093026299E+017
8.62995493323148E+017
8.33975593347572E+017
8.32320047553586E+017
8.47989413205745E+017
8.18074107962508E+017
8.41080264396005E+017
9.30255948879895E+017
1.00115644557887E+018
9.74861196326277E+017
9.38206364359619E+017
9.17727826197443E+017
8.68830805203268E+017
9.24759780491553E+017
1.01839187690677E+018
1.07810539554793E+018
1.09137060283876E+018
1.09262397891984E+018
1.05636648398459E+018
9.92601164635967E+017
9.32170043133696E+017
8.20813885985365E+017
8.31717699112015E+017
7.75048744640506E+017
7.20546316520098E+017
8.48544718513419E+017
1.02338904576086E+018
1.084036907994E+018
1.02590908779714E+018
9.45426742891478E+017
9.27300663466761E+017
9.73485291633199E+017
1.06771427455309E+018
1.09990486665121E+018
1.07122695440184E+018
1.11094245947646E+018
1.10200949944092E+018
1.14580033937506E+018
1.26271594283502E+018
1.35479755393826E+018
1.35897304108766E+018
1.33546093814027E+018
1.31191671799713E+018
1.23672910424034E+018
1.23008029097575E+018
1.28756906455597E+018
1.38518220820118E+018
1.40639035541755E+018
1.2731447939838E+018
1.29497731358082E+018
1.34745965566742E+018
1.26299956083007E+018
1.20486011199337E+018
1.16203225935713E+018
1.04889681963245E+018
1.04755217634777E+018
1.04116656803298E+018
1.11246062623095E+018
1.23174635792007E+018
1.27726160935945E+018
1.25830113727091E+018
1.35173247604249E+018
1.50992413797547E+018
1.62876015341347E+018
1.58943435879479E+018
1.41926950193378E+018
1.27392497000214E+018
1.34052845774837E+018
1.43802667418686E+018
1.46500338187024E+018
1.32200597259024E+018
1.12838058655464E+018
9.7743324002902E+017
8.77238261466997E+017
8.50390425290066E+017
9.85248441107837E+017
1.18765843392526E+018
1.30541172734736E+018
1.24904360729872E+018
1.20669036425733E+018
1.25631117998577E+018
1.26917738901092E+018
1.25242212989563E+018
1.24188919990327E+018
1.23476703555464E+018
1.34223837120914E+018
1.4895892462366E+018
1.56471202151671E+018
1.57992819742793E+018
1.67578053343541E+018
1.70169166002005E+018
1.56867109514805E+018
1.30914686156603E+018
9.49127318403434E+017
7.55751444720065E+017
9.83118336059436E+017
1.3580782650754E+018
1.60610846913336E+018
1.71298568700695E+018
1.50816813784902E+018
1.098138295034E+018
8.51747175448689E+017
1.25954970584072E+018
1.70800565907003E+018
2.01990808038441E+018
2.14777806393517E+018
2.21643360388966E+018
2.24337102086571E+018
2.34224113993291E+018
2.44076693044382E+018
2.35595186004877E+018
2.40003245951069E+018
2.34684829628848E+018
2.29459845148803E+018
2.25906817443645E+018
2.36484852463268E+018
2.53227023066188E+018
2.16405966992383E+018
2.42858253223248E+018
2.58796940187713E+018
2.48884254660567E+018
2.46798398852077E+018
2.5608530246646E+018
