4.0,3.0,2.5,0.091910551327743437
4.0,3.0,2.4500000000000002,0.099533338257912635
4.0,3.0,2.4000000000000004,0.10727052981912424
4.0,3.0,2.3500000000000005,0.11493000396877355
4.0,3.0,2.3000000000000007,0.12305343333521047
4.0,3.0,2.2500000000000009,0.13131714446425155
4.0,3.0,2.2000000000000011,0.13981353376395378
4.0,3.0,2.1500000000000012,0.14835208137257649
4.0,3.0,2.1000000000000014,0.15715355685630075
4.0,3.0,2.0500000000000016,0.16583170061490268
4.0,3.0,2.0000000000000018,0.17496245419352546
4.0,3.0,1.950000000000002,0.1840233181359065
4.0,3.0,1.9000000000000021,0.19348761533637521
4.0,3.0,1.8500000000000023,0.20283868420932707
4.0,3.0,1.8000000000000025,0.21256737702054015
4.0,3.0,1.7500000000000027,0.22138733449440029
4.0,3.0,1.7000000000000028,0.22960186628168824
4.0,3.0,1.650000000000003,0.23858445228277786
4.0,3.0,1.6000000000000032,0.24517747177360083
4.0,3.0,1.5500000000000034,0.25435455480670532
4.0,3.0,1.5000000000000036,0.26182021343978279
4.0,3.0,1.4500000000000037,0.26952425226658766
4.0,3.0,1.4000000000000039,0.27750804033196141
4.0,3.0,1.3500000000000041,0.28254379481516839
4.0,3.0,1.3000000000000043,0.28206577645518516
4.0,3.0,1.2500000000000044,0.28452894624246938
4.0,3.0,1.2000000000000046,0.29086155994110269
4.0,3.0,1.1500000000000048,0.29612288838107392
4.0,3.0,1.100000000000005,0.29624233867041116
4.0,3.0,1.0500000000000052,0.29239625227849358
4.0,3.0,1.0000000000000053,0.29446823856215792
4.0,3.0,0.95000000000000551,0.29631897014848568
4.0,2.9500000000000002,2.5,0.092168629038492628
4.0,2.9500000000000002,2.4500000000000002,0.09987183478516419
4.0,2.9500000000000002,2.4000000000000004,0.10768944516287809
4.0,2.9500000000000002,2.3500000000000005,0.11542933812902981
4.0,2.9500000000000002,2.3000000000000007,0.12363318631196907
4.0,2.9500000000000002,2.2500000000000009,0.13197731625751252
4.0,2.9500000000000002,2.2000000000000011,0.14055412437371703
4.0,2.9500000000000002,2.1500000000000012,0.14917309079884214
4.0,2.9500000000000002,2.1000000000000014,0.15805498509906871
4.0,2.9500000000000002,2.0500000000000016,0.16681354767417303
4.0,2.9500000000000002,2.0000000000000018,0.17602472006929815
4.0,2.9500000000000002,1.950000000000002,0.18516600282818152
4.0,2.9500000000000002,1.9000000000000021,0.19471071884515256
4.0,2.9500000000000002,1.8500000000000023,0.2041422065346068
4.0,2.9500000000000002,1.8000000000000025,0.21395131816232227
4.0,2.9500000000000002,1.7500000000000027,0.22285169445268474
4.0,2.9500000000000002,1.7000000000000028,0.23114664505647509
4.0,2.9500000000000002,1.650000000000003,0.24020964987406696
4.0,2.9500000000000002,1.6000000000000032,0.2468830881813924
4.0,2.9500000000000002,1.5500000000000034,0.25614059003099915
4.0,2.9500000000000002,1.5000000000000036,0.2636866674805789
4.0,2.9500000000000002,1.4500000000000037,0.27147112512388621
4.0,2.9500000000000002,1.4000000000000039,0.27953533200576242
4.0,2.9500000000000002,1.3500000000000041,0.28465150530547162
4.0,2.9500000000000002,1.3000000000000043,0.28425390576199083
4.0,2.9500000000000002,1.2500000000000044,0.28679749436577728
4.0,2.9500000000000002,1.2000000000000046,0.29321052688091293
4.0,2.9500000000000002,1.1500000000000048,0.29855227413738666
